soc_code,occupation_title,job_complexity_index,job_price_index,annual_mean_wage,employment
49-3050,U.S.,1.2971736749121245,1.179755741404487,88871,1.7
49-3051,U.S.,0.47825140161431495,0.46774193548387094,35235,3.1
49-3052,U.S.,1.586359042298505,1.1564848002123989,87118,3.6
49-3053,U.S.,0.3746080311703018,0.4367449887163149,32900,2.2
49-3090,U.S.,0.8345512242574157,0.867529536705164,65351,1.2
49-3091,U.S.,0.6991427385852926,0.9687641046063985,72977,5.1
49-3092,U.S.,0.5466872813763568,0.5554891809372096,41845,4.3
49-3093,U.S.,0.6446304210446758,0.6125315279437143,46142,1.4
49-9000,U.S.,0.565842656552815,0.46583034647550775,35091,0.3
49-9010,U.S.,1.8207373261098498,1.4537236160892075,109509,2.8
49-9011,U.S.,0.9106523426477976,0.7331607593256338,55229,6.0
49-9012,U.S.,0.4104492991478515,0.44871896986592325,33802,2.6
49-9020,U.S.,1.6199369539154984,1.4174432497013143,106776,1.2
49-9021,U.S.,0.4247547290276134,0.4120669056152927,31041,1.2
49-9030,U.S.,0.650732212310919,0.7542546130359751,56818,4.5
49-9031,U.S.,1.4036009022977143,1.3515996283021372,101816,4.5
49-9040,U.S.,0.8777320931087175,0.6849727864064782,51599,0.8
49-9041,U.S.,0.9663182525429721,0.6998141510686313,52717,0.8
49-9043,U.S.,0.7398407100521599,0.75024558608788,56516,1.8
49-9044,U.S.,1.1042797177642185,0.8689765033851056,65460,2.8
49-9045,U.S.,1.140985220054204,1.1842426656046727,89209,11.5
49-9050,U.S.,1.0509739971479761,1.1632284614363468,87626,1.3
49-9051,U.S.,0.4442400295096264,0.4857294570556219,36590,1.7
49-9052,U.S.,1.5296083366342483,1.3323377140581443,100365,2.2
49-9060,U.S.,0.7799058557670981,0.8215850258861012,61890,2.2
49-9061,U.S.,1.726272036133457,1.344763042612505,101301,20.3
49-9062,U.S.,1.3460372722288063,1.3083101022169124,98555,2.7
49-9063,U.S.,0.8175598177008702,0.7884242665604673,59392,5.2
49-9064,U.S.,1.0426784733626175,1.2184388689765033,91785,12.8
49-9069,U.S.,0.6420467887473471,0.8375547590601354,63093,4.9
49-9070,U.S.,0.592158130614634,0.4974379397318465,37472,0.4
49-9071,U.S.,0.9770521867778852,0.8430505774591797,63507,0.4
49-9080,U.S.,1.3215829396291068,1.3261250497809638,99897,8.7
49-9081,U.S.,0.8944175045303205,0.8984202840833665,67678,8.7
49-9090,U.S.,0.6095855876379471,0.5401566440992964,40690,1.1
49-9091,U.S.,0.4073311523657873,0.46296296296296297,34875,3.8
49-9092,U.S.,0.6113245855522053,0.6273197929111908,47256,12.6
49-9094,U.S.,1.050483961193722,1.2674233373158104,95475,2.0
49-9095,U.S.,1.5260733335899266,1.1198725607327757,84360,13.0
49-9096,U.S.,1.4680061937157276,1.441112438603478,108559,4.8
49-9097,U.S.,0.8484839500688491,1.0660958449488915,80309,2.8
49-9098,U.S.,1.3057443345264925,1.287216248506571,96966,2.0
49-9099,U.S.,0.9418943376862295,0.8806849860613302,66342,1.7
51-0000,U.S.,0.8669759650963133,0.8188371166865791,61683,0.2
51-1000,U.S.,1.0684081064955577,1.0682729324306386,80473,0.3
51-1010,U.S.,0.8955346800256959,1.2464887826894995,93898,0.3
51-1011,U.S.,1.17300584541123,1.1492499668126908,86573,0.3
51-2000,U.S.,1.0578523635327248,1.2151466879065445,91537,0.4
51-2010,U.S.,0.839900727030775,0.7293243063852383,54940,2.1
51-2011,U.S.,0.86573054191793,0.5937873357228196,44730,2.1
51-2020,U.S.,1.0169692226155347,0.9186512677552104,69202,1.2
51-2021,U.S.,0.45942004053742547,0.8389220761980618,63196,4.0
51-2028,U.S.,0.8536573482060117,0.9990442054958184,75258,1.2
51-2030,U.S.,1.620294051974986,1.4793840435417496,111442,1.6
51-2031,U.S.,1.0022045223750502,1.201194743130227,90486,1.6
51-2040,U.S.,0.46502582488138805,0.5445108190627904,41018,2.8
51-2041,U.S.,0.40546764820344405,0.6157042347006505,46381,2.8
51-2050,U.S.,0.9479424841047511,1.3363600159299085,100668,3.3
51-2051,U.S.,1.4377377344669902,1.338165405548918,100804,3.3
51-2060,U.S.,1.335571595510109,1.1011549183592195,82950,38.4
51-2061,U.S.,1.239709698194777,1.4164210805787867,106699,38.4
51-2090,U.S.,1.1408488829569743,1.189884508164078,89634,0.5
51-2090,U.S.,0.95536539016526,0.9121332802336387,68711,0.5
51-3000,U.S.,0.7336728528485111,0.8915571485463959,67161,0.8
51-3010,U.S.,1.4384226873925097,1.392831541218638,104922,2.2
51-3011,U.S.,0.6973005893737136,0.6072481083233772,45744,2.2
51-3020,U.S.,0.3610007523927995,0.4303199256604274,32416,0.9
51-3021,U.S.,0.39356871832517176,0.49603079782291254,37366,1.7
51-3022,U.S.,1.345271400403988,1.4962431966016196,112712,1.2
51-3023,U.S.,0.9735433601595491,1.4608389751758928,110045,1.7
51-3090,U.S.,1.448301019588934,1.130704898446834,85176,1.2
51-3091,U.S.,1.0757489383188874,0.9527147218903491,71768,3.6
51-3092,U.S.,0.5334550577382186,0.7476968007433957,56324,1.6
51-3093,U.S.,1.3442828828841806,1.5641311562458515,117826,3.8
51-3099,U.S.,0.8675916637586228,1.2592194344882517,94857,2.3
51-4000,U.S.,0.9106788741542593,0.7980220363732908,60115,0.4
51-4020,U.S.,1.466139439421596,1.3571750962431965,102236,1.7
51-4021,U.S.,0.761877621095755,0.9019248639320324,67942,2.1
51-4022,U.S.,0.5178256640640383,0.7656577724678083,57677,5.6
51-4023,U.S.,1.3668041922183394,1.0995486525952476,82829,3.1
51-4030,U.S.,0.8647138574773421,0.6696269746448958,50443,0.9
51-4031,U.S.,0.7242443169588769,0.9326695871498739,70258,1.2
51-4032,U.S.,1.230610377156719,1.3821054028939335,104114,4.9
51-4033,U.S.,0.9628885099126064,0.8503517854772336,64057,1.5
51-4034,U.S.,1.2885183738975174,1.142798353909465,86087,3.4
51-4035,U.S.,1.2071721247859635,1.3327094119208815,100393,4.8
51-4040,U.S.,0.48756822095017344,0.467887959644232,35246,1.0
51-4041,U.S.,1.1127915300255464,0.8871233240408868,66827,1.0
51-4050,U.S.,0.7817474509083137,1.1544139121200052,86962,2.4
51-4051,U.S.,1.4759508141519502,1.4656179476968008,110405,2.4
51-4052,U.S.,1.4485374591499849,1.4078056551174831,106050,4.6
51-4060,U.S.,0.9316034754937951,0.916022832868711,69004,6.0
51-4061,U.S.,0.4501821110592878,0.4342094782954998,32709,7.8
51-4062,U.S.,1.1771963871811382,1.3735032523562989,103466,8.8
51-4070,U.S.,0.8686730231457017,1.1691225275454666,88070,1.4
51-4071,U.S.,0.9877434399123675,1.1305323244391345,85163,3.8
51-4072,U.S.,0.5526819146623495,0.6699057480419488,50464,1.5
51-4080,U.S.,1.6259772033367523,1.5575335191822648,117329,1.9
51-4081,U.S.,1.1810247755106824,1.0070224346210008,75859,1.9
51-4110,U.S.,0.5655732064609769,0.7701048718969866,58012,1.4
51-4111,U.S.,1.3397224596783643,0.9792380193813885,73766,1.4
51-4120,U.S.,0.5459149532048934,0.6033054559936281,45447,0.7
51-4121,U.S.,0.9553033345964593,1.4384707287933094,108360,0.7
51-4122,U.S.,0.5920568990930549,0.5811097836187442,43775,2.6
51-4190,U.S.,1.6674012002119676,1.5178414974113899,114339,1.8
51-4191,U.S.,0.9651428979217698,1.0484534713925395,78980,3.1
51-4192,U.S.,0.8043962024605004,0.7992566042745254,60208,4.9
51-4193,U.S.,1.4929092597444755,1.427479091995221,107532,2.7
51-4194,U.S.,1.0572669019749354,1.1118943316075933,83759,4.8
51-4199,U.S.,1.0058426031391259,0.9673171379264569,72868,4.6
51-5100,U.S.,0.5135299133849579,0.6359883180671712,47909,1.0
51-5110,U.S.,1.4904617178605002,1.3214522766494092,99545,1.0
51-5111,U.S.,0.9063732576886366,0.9012080180538962,67888,2.6
51-5112,U.S.,1.6763026769819167,1.5655913978494624,117936,1.3
51-5113,U.S.,2.095476331298594,1.554453736891013,117097,2.5
51-6000,U.S.,1.0714472962059498,1.1106464887826895,83665,1.1
51-6010,U.S.,0.6793543194231314,0.5487322447895925,41336,1.9
51-6011,U.S.,1.1097548059400515,1.2458781362007167,93852,1.9
51-6020,U.S.,1.536057903090329,1.5407274658170715,116063,3.6
51-6021,U.S.,1.1418072696312176,1.5763042612504978,118743,3.6
51-6030,U.S.,0.9472992281752506,1.0515996283021372,79217,1.9
51-6031,U.S.,0.8271123497862246,1.167741935483871,87966,1.9
51-6040,U.S.,1.0691804690724256,1.447218903491305,109019,3.9
51-6041,U.S.,0.6421038009968514,0.7526748971193415,56699,5.9
51-6042,U.S.,0.43207025102447505,0.6183990442054959,46584,8.7
51-6050,U.S.,0.5645514592781523,0.661489446435683,49830,5.3
51-6051,U.S.,1.0702222995532398,1.251015531660693,94239,11.8
51-6052,U.S.,1.1155588412107735,1.1421877074206823,86041,5.7
51-6060,U.S.,0.688068127367845,0.8451480153989115,63665,1.5
51-6061,U.S.,0.6952654683806622,0.5956856498075136,44873,8.3
51-6062,U.S.,0.9274333054144316,1.2372096110447366,93199,3.4
51-6063,U.S.,0.6335198082827675,0.8637196336121067,65064,2.5
51-6064,U.S.,0.5747235209950703,0.667954334262578,50317,2.4
51-6090,U.S.,0.7162837873350214,1.0159962830213727,76535,2.1
51-6091,U.S.,0.7984007687702928,1.0101154918359219,76092,4.9
51-6092,U.S.,1.7628835544798285,1.4298154785609982,107708,8.1
51-6093,U.S.,1.5516501092279706,1.4076198061861145,106036,2.9
51-6099,U.S.,0.5766693372376478,0.6946634806849861,52329,4.3
51-7000,U.S.,1.1215424972074863,1.5810566839240674,119101,1.0
51-7010,U.S.,0.6752489476838492,0.7125979025620602,53680,1.7
51-7011,U.S.,1.3579692905214478,1.55466613566972,117113,1.7
51-7020,U.S.,0.36349990425579864,0.4329881853179344,32617,3.7
51-7021,U.S.,1.0314623388977393,0.9135138722952343,68815,3.7
51-7030,U.S.,0.37144318484682837,0.4561662020443382,34363,9.7
51-7031,U.S.,1.233665967956295,1.3896986592327094,104686,12.5
51-7032,U.S.,0.6341203716875272,0.8221292977565379,61931,22.4
51-7040,U.S.,1.1743581166502635,1.2018452143900173,90535,1.5
51-7041,U.S.,0.7876055998478845,1.129934952874021,85118,1.8
51-7042,U.S.,1.1132803851893531,1.3986990574804194,105364,2.3
51-7090,U.S.,1.3387471828284587,1.1205894066109119,84414,6.5
51-7099,U.S.,0.7301783528561147,0.7024425859551308,52915,6.5
51-8000,U.S.,0.4593767963792223,0.5487189698659233,41335,0.9
51-8010,U.S.,0.3039894772774095,0.4128235762644365,31098,1.7
51-8011,U.S.,1.912510989079526,1.3641178813221824,102759,1.0
51-8012,U.S.,0.7028357859520222,0.7112969600424798,53582,4.7
51-8013,U.S.,0.6509321854375403,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6596272722075487,0.49088012743926723,36978,2.1
51-8013,U.S.,0.714871056254931,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6322335822730742,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6406788949796236,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6943357524341672,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6238124752777259,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6321452996826332,0.49088012743926723,36978,2.1
51-8013,U.S.,0.6850874685310538,0.49088012743926723,36978,2.1
51-8020,U.S.,1.2750857421066562,1.4425063055887428,108664,1.9
51-8021,U.S.,0.9532959947529924,0.7226204699322979,54435,1.9
51-8030,U.S.,0.5056905353666791,0.41908934023629363,31570,1.1
51-8031,U.S.,1.8459912120157702,1.577299880525687,118818,1.1
51-8090,U.S.,0.8047683609078837,0.6992831541218638,52677,2.1
51-8091,U.S.,0.5153029598773817,0.405973715651135,30582,3.7
51-8092,U.S.,0.6992944690190482,0.5779105270144697,43534,3.4
51-8093,U.S.,0.8697609851284788,0.8528607460507102,64246,3.7
51-8099,U.S.,1.9153429437594767,1.37954334262578,103921,4.9
51-9000,U.S.,1.351033823712929,1.5834063454135139,119278,0.4
51-9010,U.S.,1.7322112244151382,1.5727731315544935,118477,1.4
51-9011,U.S.,1.3177838048203696,1.134713925394929,85478,1.6
51-9012,U.S.,1.6378961772097536,1.366056020177884,102905,2.5
51-9020,U.S.,1.0499962299008754,1.426271073941325,107441,1.3
51-9021,U.S.,1.1142821709604183,0.9359750431435019,70507,3.3
51-9022,U.S.,0.36322319937067027,0.4500862870038497,33905,4.4
51-9023,U.S.,0.6980416503767227,0.708084428514536,53340,1.6
51-9030,U.S.,0.8472632640054256,0.9501924863932032,71578,1.8
51-9031,U.S.,0.4872198571920899,0.730426125049781,55023,4.8
51-9032,U.S.,1.8085256392493188,1.5359883180671712,115706,2.0
51-9040,U.S.,0.868705751036967,0.8908403026682596,67107,2.1
51-9041,U.S.,0.7491836583854726,0.6385371034116554,48101,2.1
51-9050,U.S.,0.764777994182402,0.7384176290986327,55625,4.1
51-9051,U.S.,0.9995968579797752,1.1697597238815878,88118,4.1
51-9060,U.S.,1.7378174506700304,1.5771007566706492,118803,0.7
51-9061,U.S.,1.2867845607857837,1.4272932430638523,107518,0.7
51-9070,U.S.,0.7020758667594102,0.6887163148811895,51881,4.0
51-9071,U.S.,0.41262690389595413,0.4131554493561662,31123,4.0
51-9071,U.S.,0.44147993442315664,0.4131554493561662,31123,4.0
51-9071,U.S.,0.43689210160691927,0.4131554493561662,31123,4.0
51-9071,U.S.,0.46744188162789596,0.4131554493561662,31123,4.0
51-9080,U.S.,1.1472344498722533,1.4886632151865127,112141,1.9
51-9081,U.S.,0.5881395966616654,0.44145758661887696,33255,2.0
51-9082,U.S.,1.198554758320992,1.0439798221160228,78643,6.7
51-9083,U.S.,0.6836161592425765,0.6033851055356432,45453,4.8
51-9110,U.S.,1.2837178176128712,1.3046462232842162,98279,0.8
51-9111,U.S.,0.917231241037673,0.92242134607726,69486,0.8
51-9120,U.S.,1.041572283147558,0.9736360015929908,73344,1.1
51-9123,U.S.,0.668391652250117,0.8434488251692552,63537,4.7
51-9124,U.S.,0.3511544464617764,0.516726403823178,38925,1.1
51-9140,U.S.,0.48490146067226175,0.41285012611177485,31100,1.6
51-9141,U.S.,0.32619233755558935,0.4466215319261914,33644,1.6
51-9150,U.S.,1.4011094453181858,1.5707818930041153,118327,6.1
51-9151,U.S.,1.4184021199419268,1.2758794636930837,96112,6.1
51-9160,U.S.,1.2342517400687516,0.9514668790654454,71674,1.1
51-9161,U.S.,0.8437626239314898,0.8130890747378202,61250,1.2
51-9162,U.S.,0.6523641500567585,0.6743661223947962,50800,2.2
51-9190,U.S.,1.4527104266441477,1.4508562325766627,109293,0.8
51-9191,U.S.,0.7815148985126713,0.6525819726536572,49159,3.4
51-9192,U.S.,0.7326379565308317,1.0026815345811761,75532,3.1
51-9193,U.S.,1.2688694298008123,1.1890481879729191,89571,3.5
51-9194,U.S.,1.2828962178114427,1.298592858091066,97823,5.0
51-9195,U.S.,0.9143480162196432,1.1738484003716978,88426,3.0
51-9195,U.S.,0.8998099109910813,1.1738484003716978,88426,3.0
51-9195,U.S.,1.0869703724772264,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9225345220765033,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9423609962720163,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9273774855254867,1.1738484003716978,88426,3.0
51-9195,U.S.,1.120272002514788,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9507983130030716,1.1738484003716978,88426,3.0
51-9195,U.S.,0.990779163540036,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9750258054287944,1.1738484003716978,88426,3.0
51-9195,U.S.,1.1778311729579836,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9996499865541332,1.1738484003716978,88426,3.0
51-9195,U.S.,1.0010059745008337,1.1738484003716978,88426,3.0
51-9195,U.S.,0.9850900104110549,1.1738484003716978,88426,3.0
51-9195,U.S.,1.1899887325765546,1.1738484003716978,88426,3.0
51-9195,U.S.,1.009968362046534,1.1738484003716978,88426,3.0
51-9196,U.S.,0.37884061624021115,0.47187043674498874,35546,1.4
51-9197,U.S.,0.5591810149415269,0.921996548519846,69454,2.5
51-9198,U.S.,1.004137798814929,1.2547988849064118,94524,1.1
51-9199,U.S.,1.3359955261688732,1.2371963361210674,93198,1.4
53-0000,U.S.,1.3839842442682009,1.3302402761184122,100207,0.2
53-1000,U.S.,1.131346262818303,1.1588477366255143,87296,0.4
53-1040,U.S.,0.9212279553354077,1.1377538829151732,85707,0.4
53-1041,U.S.,1.481699227015873,1.2418558343289525,93549,4.4
53-1047,U.S.,0.8976791091136331,0.7465418823841763,56237,0.4
53-2000,U.S.,0.8596497420064991,0.7827558741537236,58965,0.7
53-2010,U.S.,0.8524980906082713,1.1712332404088677,88229,0.9
53-2011,U.S.,0.7143695102107994,0.4022700119474313,30303,0.7
53-2012,U.S.,2.0380966392024957,1.4114297092791717,106323,2.3
53-2020,U.S.,0.4351886270206033,0.411031461569096,30963,2.0
53-2021,U.S.,1.0043649864786877,0.6847736625514403,51584,0.7
53-2022,U.S.,1.0587635562721482,0.9818266294968804,73961,4.6
53-2030,U.S.,0.485107076264546,0.5364263905482544,40409,0.8
53-2031,U.S.,0.6327318363835194,1.0329218106995885,77810,0.8
53-3000,U.S.,1.1775338474001111,1.1731846541882385,88376,0.3
53-3010,U.S.,0.9440909674343705,1.4905349794238683,112282,4.6
53-3011,U.S.,0.8214984093099142,1.0338510553564317,77880,4.6
53-3030,U.S.,0.45056050627904193,0.48892871365989643,36831,0.4
53-3031,U.S.,1.060740068783079,1.3565113500597372,102186,2.3
53-3032,U.S.,1.6886781285937909,1.320244258595513,99454,0.4
53-3033,U.S.,1.133511188077209,1.272733306783486,95875,0.7
53-3050,U.S.,0.994868316926037,1.1448825169255277,86244,0.6
53-3051,U.S.,0.5934709181031941,0.5622195672374883,42352,1.1
53-3052,U.S.,0.6038752818125671,0.6852515598035311,51620,1.0
53-3053,U.S.,1.696183850293143,1.382848798619408,104170,1.2
53-3054,U.S.,0.6978670412026973,0.7322315146687907,55159,7.4
53-3090,U.S.,1.2298887734246653,1.4393866985264834,108429,3.1
53-3099,U.S.,1.2631516786446697,1.0284216115757334,77471,3.1
53-4000,U.S.,0.3999493169809764,0.5215983008097703,39292,0.6
53-4010,U.S.,1.3071742111361313,1.411097836187442,106298,0.9
53-4011,U.S.,2.0906830756068744,1.5561794769680075,117227,0.7
53-4013,U.S.,0.8771025156872142,1.0147086154254612,76438,4.7
53-4020,U.S.,0.6422553935108662,0.6505110845612637,49003,1.7
53-4022,U.S.,0.4393905916037951,0.5698924731182796,42930,1.7
53-4030,U.S.,0.4230395529643981,0.4415106863135537,33259,0.6
53-4031,U.S.,1.133678765675669,1.4595778574273197,109950,0.6
53-4040,U.S.,0.9885849314930463,0.9423602814283818,70988,2.0
53-4041,U.S.,0.4346867214847879,0.5432364263905483,40922,2.0
53-4090,U.S.,1.122872962572529,1.043435550245586,78602,10.3
53-4099,U.S.,0.5607546841207025,0.6543342625779902,49291,10.3
53-5000,U.S.,1.0415117042363369,1.1964024956856498,90125,2.4
53-5010,U.S.,0.6740316972577431,0.6221292977565379,46865,4.5
53-5011,U.S.,1.1806118402122703,1.2555422806318863,94580,4.5
53-5020,U.S.,1.2448164308822744,1.550590734103279,116806,2.6
53-5021,U.S.,2.0999767700725753,1.399362803663879,105414,2.7
53-5022,U.S.,1.2909800049287468,0.9934952874020975,74840,8.0
53-5030,U.S.,0.7055545339757369,0.8003318730917297,60289,3.6
53-5031,U.S.,1.9102274239584085,1.1766361343422276,88636,3.6
53-6000,U.S.,1.236964750715219,1.2440461967343688,93714,1.3
53-6010,U.S.,0.6123331814891388,0.805761316872428,60698,2.6
53-6011,U.S.,0.477725109174421,0.678853046594982,51138,2.6
53-6020,U.S.,0.5821425846745142,0.8863268286207354,66767,3.0
53-6021,U.S.,0.5085882165793312,0.7730120801805389,58231,3.0
53-6030,U.S.,0.5811459524675983,0.5323111642108058,40099,1.7
53-6031,U.S.,0.5161114679068297,0.5121067303863003,38577,1.9
53-6032,U.S.,0.4614491940187412,0.43764768352581973,32968,4.2
53-6040,U.S.,0.4340193172790713,0.48343289526085226,36417,3.1
53-6041,U.S.,1.0800059830576987,1.252555422806319,94355,3.1
53-6050,U.S.,1.3034899772259447,1.1549183592194345,87000,2.5
53-6051,U.S.,0.9181924759784457,0.8226071950086287,61967,2.5
53-6051,U.S.,1.1446119734622775,0.8226071950086287,61967,2.5
53-6051,U.S.,0.8594439164982498,0.8226071950086287,61967,2.5
53-6051,U.S.,0.9608761779590852,0.8226071950086287,61967,2.5
53-6051,U.S.,1.1978211617718126,0.8226071950086287,61967,2.5
53-6051,U.S.,0.8993965941345955,0.8226071950086287,61967,2.5
53-6051,U.S.,0.8610056801088879,0.8226071950086287,61967,2.5
53-6051,U.S.,1.0733233351988385,0.8226071950086287,61967,2.5
53-6051,U.S.,0.8059160940645661,0.8226071950086287,61967,2.5
53-6060,U.S.,0.9649142582672359,1.1859949555290057,89341,3.5
53-6061,U.S.,0.9624071911088737,1.228939333598832,92576,3.5
53-6090,U.S.,1.177497684840696,1.2836718438868977,96699,4.7
53-6099,U.S.,0.8135049685714201,0.9544006371963362,71895,4.7
53-7000,U.S.,0.4411641481566634,0.4601752289924333,34665,0.2
53-7010,U.S.,0.907977405724674,1.1254613035975043,84781,3.0
53-7011,U.S.,0.7477162510626213,0.5779769016328156,43539,3.0
53-7020,U.S.,1.2367131366118762,1.082224877206956,81524,3.1
53-7021,U.S.,1.303672587210218,1.077021107128634,81132,3.1
53-7030,U.S.,1.5554001181108335,1.304712597902562,98284,19.0
53-7031,U.S.,0.7882695422132747,0.6288729589804859,47373,19.0
53-7040,U.S.,1.0615618014408819,1.1069295101553167,83385,7.2
53-7041,U.S.,1.2939283271050401,1.147072879330944,86409,7.2
53-7050,U.S.,0.4896353621555733,0.6282224877206956,47324,0.6
53-7051,U.S.,1.3237616407280193,1.2795300677021106,96387,0.6
53-7060,U.S.,1.0395445540490105,1.1746714456391876,88488,0.2
53-7061,U.S.,0.5323178202992721,0.9269613699721226,69828,0.8
53-7062,U.S.,0.5928655433034095,0.7598699057480419,57241,0.5
53-7062,U.S.,0.6974702283631806,0.7598699057480419,57241,0.5
53-7062,U.S.,0.6196930417101831,0.7598699057480419,57241,0.5
53-7062,U.S.,0.7290311474476775,0.7598699057480419,57241,0.5
53-7063,U.S.,0.5757694344027636,0.8172706756936148,61565,1.7
53-7064,U.S.,0.7557101512847457,1.450311960706226,109252,0.9
53-7065,U.S.,0.5427402002774939,0.7900570821717775,59515,0.4
53-7070,U.S.,0.7119929809559107,0.9452807646356034,71208,5.3
53-7071,U.S.,0.7379630860296417,0.925302004513474,69703,10.3
53-7072,U.S.,0.4517257666408417,0.4826363998407009,36357,6.4
53-7073,U.S.,0.999075834502126,1.3700915969733174,103209,8.8
53-7080,U.S.,1.6309776073269582,1.472029735829019,110888,1.6
53-7081,U.S.,0.5649709577486682,0.9545864861277048,71909,1.6
53-7120,U.S.,1.223020459249771,1.2146953405017922,91503,7.6
53-7121,U.S.,0.8521452451661239,0.9543740873489978,71893,7.6
53-7190,U.S.,1.323836869104405,1.5254745785211734,114914,4.4
53-7199,U.S.,0.5588810224197202,0.617708748174698,46532,4.4
