state,occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,avg_task_importance,avg_skill_level,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9584615384615387,2.454,674330.9374707694,1.038028489094879,9.714064615384617,0.9995780357909069,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9584615384615387,2.628285714285714,722222.6445213187,1.1117503866787506,10.403967912087912,1.070569140905874,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9584615384615387,2.446,672132.6296061539,1.0346445331402092,9.682396923076924,0.996319427687269,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9584615384615387,2.579142857142857,708718.7533529671,1.090963228671495,10.209437802197803,1.0505519768406701,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9584615384615387,2.264,622121.1256861538,0.9576595351714772,8.961956923076922,0.922186093329508,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.1497142857142855,605040.1478628571,0.9313660038844771,8.715897142857143,0.8968665220133262,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.7391428571428573,770935.6588996827,1.1867365602392987,11.105702539682541,1.1427776909279317,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.454,690681.7955866669,1.0631981136847126,9.949606666666668,1.0238153319474295,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.628285714285714,739734.7581326985,1.138707585025692,10.656238412698414,1.0965277958533477,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.446,688430.1841911112,1.0597321051641428,9.917171111111113,1.0204777106533873,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.579142857142857,725903.4309885716,1.1174163898279077,10.45699142857143,1.0760252650470887,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.054444444444445,2.264,637206.0249422223,0.9808804113211852,9.179262222222222,0.9445468262139283,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.1497142857142855,558689.9170865933,0.8600169713125144,8.04819956043956,0.8281603866970871,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.7391428571428573,711876.6925982418,1.0958243891511268,10.254929450549453,1.0552330711410123,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.454,637770.8264030771,0.9817498360716627,9.187398461538463,0.9453840458986287,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.628285714285714,683065.9951195604,1.0514747633046013,9.839897362637362,1.0125262356760374,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.446,635691.7039046155,0.9785493476085112,9.157447692307693,0.9423021093186821,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.579142857142857,670294.242629011,1.0318146198881006,9.655914065934066,0.9935943395420795,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.743846153846154,2.264,588391.6670646154,0.9057382350718189,8.476067692307693,0.8721880521248961,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.1497142857142855,685333.5684171426,1.0549653427118426,9.872562857142855,1.0158875177066538,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.7391428571428573,873244.6731014285,1.3442255104437053,12.57951357142857,1.2944329654776303,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.454,782340.51291,1.2042925742360473,11.269995,1.1596833984027712,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.628285714285714,837903.175952857,1.2898227256254975,12.07040214285714,1.2420453582381057,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.446,779790.0955899999,1.2003666000739084,11.233255,1.155902849426723,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.579142857142857,822236.3267014285,1.265706027200931,11.84471357142857,1.2188219859566674,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,4.592499999999999,2.264,721768.1015599999,1.1110506878852529,10.397419999999997,1.0698953602216272,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.1497142857142855,566920.4630194284,0.8726866275366991,8.16676457142857,0.8403607359319712,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.7391428571428573,722363.9658382857,1.111967929052942,10.406003714285715,1.0707786251169338,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.454,647166.3818280001,0.9962128447518224,9.322746,0.9593113185698701,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.628285714285714,693128.8329765714,1.0669649503867753,9.984857428571427,1.0274426382028445,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.446,645056.629972,0.9929652071161195,9.292354000000001,0.9561839793080287,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.579142857142857,680168.9287182858,1.0470151763388869,9.798163714285714,1.0082318398801042,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.799,2.264,597059.7752479999,0.9190814509038815,8.600935999999999,0.8850370111011351,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.1497142857142855,593087.4203120496,0.9129666230601836,8.543712298136645,0.8791486875441077,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.7391428571428573,755705.62181441,1.1632922667833576,10.88630645962733,1.1202018165185221,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.454,677037.194718261,1.0421943547931847,9.753049565217392,1.003589590286595,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.628285714285714,725121.1030636025,1.1162121166308654,10.445721614906832,1.0748656003081136,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.446,674830.0644991305,1.0387968181842417,9.721254782608696,1.0003179045806894,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.579142857142857,711563.0174318013,1.095341534604503,10.250410807453417,1.0547681024004067,0.9215186512677552
AL,13-1041,13-1041,Alabama,4.2,13,Business & Financial Operations,False,Management & Business,69418,3.9743478260869565,2.264,624617.852013913,0.9615028603307942,8.99792347826087,0.9258870547713329,0.9215186512677552
AL,13-1051,13-1051,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,67310,3.869285714285714,2.4245714285714284,631459.3141265305,0.972034236225539,9.381359591836734,0.9653426619177434,0.893535112173105
AL,13-1071,13-1071,Alabama,3.1,13,Business & Financial Operations,False,Management & Business,86103,4.067692307692308,2.1677142857142857,759221.3586303298,1.168704201446733,8.817594725274727,0.9073312114818991,1.143010752688172
AL,13-1075,13-1075,Alabama,8.7,13,Business & Financial Operations,False,Management & Business,104845,3.6592857142857143,2.407142857142857,923519.1586479591,1.421615328071863,8.808423469387755,0.9063874885082309,1.3918093720961104
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.804090909090909,2.738857142857143,711410.2860719481,1.0951064282288405,10.41886155844156,1.0721016983220935,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.804090909090909,3.057142857142857,794084.0873116882,1.2223699960409546,11.62964935064935,1.1966918602176504,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.804090909090909,2.575714285714286,669034.3969266235,1.0298752817111412,9.7982512987013,1.0082408523235629,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.566333333333333,2.738857142857143,666946.7890032381,1.026661731244864,9.767677523809523,1.005094808410633,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.566333333333333,3.057142857142857,744453.4365047618,1.1459712627081204,10.902790476190475,1.1218980231581237,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.566333333333333,2.575714285714286,627219.4140271429,0.9655075638610943,9.185855714285715,0.9452252970813539,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.7638709677419357,2.738857142857143,703888.6782385254,1.0835280728827603,10.308704884792627,1.0607665676806035,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.7638709677419357,3.057142857142857,785688.3848479262,1.2094461068063356,11.506691244239631,1.1840394611081217,0.9064250630558874
AL,13-1081,13-1081,Alabama,4.9,13,Business & Financial Operations,False,Management & Business,68281,3.7638709677419357,2.575714285714286,661960.8214396315,1.0189866030709458,9.694656221198159,0.9975809104569833,0.9064250630558874
AL,13-1082,13-1082,Alabama,11.2,13,Business & Financial Operations,False,Management & Business,68078,3.9780578709698577,2.476408055021274,670656.4307160072,1.0323721525947016,9.851294555010535,1.0136990076944428,0.9037302535510421
AL,13-1111,13-1111,Alabama,6.8,13,Business & Financial Operations,False,Management & Business,62935,3.950909090909091,2.6925714285714286,669509.1340883118,1.030606066361943,10.638104935064936,1.0946618595359978,0.8354573211204036
AL,13-1121,13-1121,Alabama,8.0,13,Business & Financial Operations,False,Management & Business,41727,3.958571428571428,2.632,434751.94392,0.6692335742016897,10.41896,1.072111827966431,0.5539227399442453
AL,13-1131,13-1131,Alabama,9.5,13,Business & Financial Operations,False,Management & Business,93109,3.7889285714285714,2.4534285714285717,865528.7512905103,1.3323480386945927,9.2958656122449,0.9565453244924795,1.2360148679145095
AL,13-1141,13-1141,Alabama,5.8,13,Business & Financial Operations,False,Management & Business,49263,3.433636363636364,2.382285714285714,402966.5544514286,0.6203048687664839,8.179902857142858,0.8417126665962112,0.6539625647152529
AL,13-1151,13-1151,Alabama,3.8,13,Business & Financial Operations,False,Management & Business,60686,3.8549999999999995,2.667142857142857,623963.4821571426,0.9604955588472226,10.281835714285712,1.05800172785896,0.8056020177883977
AL,13-1161,13-1161,Alabama,7.1,13,Business & Financial Operations,False,Management & Business,35878,3.986923076923077,2.518,360181.83625538455,0.5544443929710738,10.039072307692306,1.0330213536559478,0.47627771140315944
AL,13-1161,13-1161,Alabama,7.1,13,Business & Financial Operations,False,Management & Business,35878,3.986923076923077,2.5425714285714283,363696.60284087906,0.5598548341143296,10.137036703296701,1.0431018978990445,0.47627771140315944
AL,13-1161,13-1161,Alabama,7.1,13,Business & Financial Operations,False,Management & Business,35878,3.516111111111111,2.518,317648.30473111104,0.4889705803211465,8.853567777777776,0.911032841498386,0.47627771140315944
AL,13-1161,13-1161,Alabama,7.1,13,Business & Financial Operations,False,Management & Business,35878,3.516111111111111,2.5425714285714283,320748.0158631745,0.4937421075998959,8.939963650793649,0.9199229838300393,0.47627771140315944
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,4.022380952380952,2.771714285714286,938123.4120156462,1.4440963239972149,11.14889074829932,1.1472217610929702,1.1170184521439002
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,4.022380952380952,2.4842857142857144,840839.4049557822,1.2943425973771552,9.992743537414965,1.0282541194416428,1.1170184521439002
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,4.022380952380952,2.274285714285714,769762.1234557821,1.1849300833953023,9.148043537414964,0.941334421018456,1.1170184521439002
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,3.834285714285714,2.771714285714286,894254.7310938776,1.376567254744356,10.627544489795918,1.0935751888623886,1.1170184521439002
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,3.834285714285714,2.4842857142857144,801519.9347346938,1.233816336460383,9.525461224489796,0.9801707315903999,1.1170184521439002
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,3.834285714285714,2.274285714285714,733766.3807346937,1.129520188409965,8.720261224489795,0.8973155863668294,1.1170184521439002
AL,13-1199,13-1199,Alabama,3.5,13,Business & Financial Operations,False,Management & Business,84145,3.9535294117647055,2.771714285714286,922065.449587395,1.4193775671508222,10.958053949579831,1.1275846390463924,1.1170184521439002
